game,window,gap_s,prev_time,prev_price,prev_ticker,curr_time,curr_price,curr_ticker
2025-Finals-G7-OKC-IND,close_game(35-65c),67.7,2025-06-17 16:24:00.757825+00:00,0.3500,KXNBAGAME-25JUN19OKCIND-IND,2025-06-17 16:25:08.475691+00:00,0.3500,KXNBAGAME-25JUN19OKCIND-IND
2025-Christmas-MIN-DEN,close_game(35-65c),67.7,2025-12-25 13:51:33.809830+00:00,0.4600,KXNBAGAME-25DEC25MINDEN-MIN,2025-12-25 13:52:41.516610+00:00,0.5400,KXNBAGAME-25DEC25MINDEN-DEN
2026-Playoffs-GSW-LAC,close_game(35-65c),67.6,2026-04-14 21:19:10.855849+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW,2026-04-14 21:20:18.473628+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW
2026-Playoffs-GSW-LAC,close_game(35-65c),67.6,2026-04-14 22:49:38.223994+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW,2026-04-14 22:50:45.780322+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW
2026-Regular-DEN-OKC,close_game(35-65c),67.6,2026-02-26 22:44:57.871118+00:00,0.6400,KXNBAGAME-26FEB27DENOKC-OKC,2026-02-26 22:46:05.499391+00:00,0.6100,KXNBAGAME-26FEB27DENOKC-OKC
2026-Playoffs-GSW-LAC,close_game(35-65c),67.6,2026-04-14 16:35:42.291958+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW,2026-04-14 16:36:49.871448+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW
2025-Finals-G7-OKC-IND,close_game(35-65c),67.5,2025-06-17 17:12:49.037995+00:00,0.3500,KXNBAGAME-25JUN19OKCIND-IND,2025-06-17 17:13:56.488245+00:00,0.3500,KXNBAGAME-25JUN19OKCIND-IND
2026-Playoffs-GSW-LAC,close_game(35-65c),67.5,2026-04-15 00:38:49.738143+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW,2026-04-15 00:39:57.221972+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW
2025-Finals-G7-OKC-IND,close_game(35-65c),67.5,2025-06-17 13:51:42.559520+00:00,0.3500,KXNBAGAME-25JUN19OKCIND-IND,2025-06-17 13:52:50.047030+00:00,0.6400,KXNBAGAME-25JUN19OKCIND-OKC
2025-Christmas-MIN-DEN,close_game(35-65c),67.4,2025-12-24 22:04:59.894400+00:00,0.5700,KXNBAGAME-25DEC25MINDEN-DEN,2025-12-24 22:06:07.273905+00:00,0.4300,KXNBAGAME-25DEC25MINDEN-MIN
2025-Christmas-MIN-DEN,close_game(35-65c),67.4,2025-12-24 23:43:52.765159+00:00,0.4300,KXNBAGAME-25DEC25MINDEN-MIN,2025-12-24 23:45:00.121838+00:00,0.4300,KXNBAGAME-25DEC25MINDEN-MIN
2025-Finals-G7-OKC-IND,close_game(35-65c),67.4,2025-06-17 17:10:13.445996+00:00,0.3500,KXNBAGAME-25JUN19OKCIND-IND,2025-06-17 17:11:20.879522+00:00,0.3500,KXNBAGAME-25JUN19OKCIND-IND
2025-Christmas-MIN-DEN,close_game(35-65c),67.4,2025-12-25 13:32:25.449060+00:00,0.5400,KXNBAGAME-25DEC25MINDEN-DEN,2025-12-25 13:33:32.836922+00:00,0.5400,KXNBAGAME-25DEC25MINDEN-DEN
2025-Christmas-MIN-DEN,close_game(35-65c),67.4,2025-12-24 23:00:12.018228+00:00,0.4300,KXNBAGAME-25DEC25MINDEN-MIN,2025-12-24 23:01:19.418356+00:00,0.4300,KXNBAGAME-25DEC25MINDEN-MIN
2026-Regular-DEN-OKC,close_game(35-65c),67.3,2026-02-26 14:55:37.312401+00:00,0.4100,KXNBAGAME-26FEB27DENOKC-DEN,2026-02-26 14:56:44.565458+00:00,0.6300,KXNBAGAME-26FEB27DENOKC-OKC
2025-Christmas-MIN-DEN,close_game(35-65c),67.3,2025-12-25 13:48:48.866148+00:00,0.5500,KXNBAGAME-25DEC25MINDEN-DEN,2025-12-25 13:49:56.196448+00:00,0.5500,KXNBAGAME-25DEC25MINDEN-DEN
2025-Christmas-MIN-DEN,close_game(35-65c),67.3,2025-12-25 14:48:13.462851+00:00,0.4700,KXNBAGAME-25DEC25MINDEN-MIN,2025-12-25 14:49:20.733684+00:00,0.4700,KXNBAGAME-25DEC25MINDEN-MIN
2025-Finals-G7-OKC-IND,close_game(35-65c),67.3,2025-06-17 17:03:14.304814+00:00,0.3500,KXNBAGAME-25JUN19OKCIND-IND,2025-06-17 17:04:21.562208+00:00,0.3500,KXNBAGAME-25JUN19OKCIND-IND
2025-Christmas-MIN-DEN,close_game(35-65c),67.3,2025-12-25 03:09:01.614813+00:00,0.4400,KXNBAGAME-25DEC25MINDEN-MIN,2025-12-25 03:10:08.919165+00:00,0.4400,KXNBAGAME-25DEC25MINDEN-MIN
2026-Regular-DEN-OKC,close_game(35-65c),67.3,2026-02-26 21:56:49.769919+00:00,0.6300,KXNBAGAME-26FEB27DENOKC-OKC,2026-02-26 21:57:57.109206+00:00,0.6300,KXNBAGAME-26FEB27DENOKC-OKC
2025-Christmas-MIN-DEN,close_game(35-65c),67.2,2025-12-25 15:43:38.364844+00:00,0.4700,KXNBAGAME-25DEC25MINDEN-MIN,2025-12-25 15:44:45.590331+00:00,0.4700,KXNBAGAME-25DEC25MINDEN-MIN
2026-Playoffs-GSW-LAC,close_game(35-65c),67.1,2026-04-14 01:57:10.458339+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW,2026-04-14 01:58:17.524987+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW
2026-Playoffs-GSW-LAC,close_game(35-65c),67.0,2026-04-14 16:05:21.260660+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW,2026-04-14 16:06:28.215265+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW
2025-Christmas-MIN-DEN,close_game(35-65c),67.0,2025-12-25 01:05:35.666779+00:00,0.4200,KXNBAGAME-25DEC25MINDEN-MIN,2025-12-25 01:06:42.618839+00:00,0.5700,KXNBAGAME-25DEC25MINDEN-DEN
2025-Christmas-MIN-DEN,close_game(35-65c),67.0,2025-12-24 06:54:38.465712+00:00,0.6200,KXNBAGAME-25DEC25MINDEN-DEN,2025-12-24 06:55:45.457191+00:00,0.4000,KXNBAGAME-25DEC25MINDEN-MIN
2025-Christmas-MIN-DEN,close_game(35-65c),67.0,2025-12-24 12:56:10.462691+00:00,0.6000,KXNBAGAME-25DEC25MINDEN-DEN,2025-12-24 12:57:17.489542+00:00,0.4100,KXNBAGAME-25DEC25MINDEN-MIN
2026-Playoffs-GSW-LAC,close_game(35-65c),66.9,2026-04-14 13:30:50.649259+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW,2026-04-14 13:31:57.506245+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW
2025-Christmas-MIN-DEN,close_game(35-65c),66.9,2025-12-25 15:23:34.428111+00:00,0.4600,KXNBAGAME-25DEC25MINDEN-MIN,2025-12-25 15:24:41.352143+00:00,0.4600,KXNBAGAME-25DEC25MINDEN-MIN
2025-Finals-G7-OKC-IND,close_game(35-65c),66.9,2025-06-17 18:09:56.433603+00:00,0.3600,KXNBAGAME-25JUN19OKCIND-IND,2025-06-17 18:11:03.316121+00:00,0.3600,KXNBAGAME-25JUN19OKCIND-IND
2025-Finals-G7-OKC-IND,close_game(35-65c),66.9,2025-06-17 04:22:05.598486+00:00,0.3500,KXNBAGAME-25JUN19OKCIND-IND,2025-06-17 04:23:12.518418+00:00,0.3500,KXNBAGAME-25JUN19OKCIND-IND
2026-Playoffs-GSW-LAC,close_game(35-65c),66.9,2026-04-13 20:11:08.131741+00:00,0.3600,KXNBAGAME-26APR15GSWLAC-GSW,2026-04-13 20:12:15.022587+00:00,0.3600,KXNBAGAME-26APR15GSWLAC-GSW
2025-Finals-G7-OKC-IND,close_game(35-65c),66.8,2025-06-17 16:00:12.979425+00:00,0.3500,KXNBAGAME-25JUN19OKCIND-IND,2025-06-17 16:01:19.758609+00:00,0.3500,KXNBAGAME-25JUN19OKCIND-IND
2025-Finals-G7-OKC-IND,close_game(35-65c),66.7,2025-06-17 18:54:12.727884+00:00,0.3600,KXNBAGAME-25JUN19OKCIND-IND,2025-06-17 18:55:19.429412+00:00,0.3600,KXNBAGAME-25JUN19OKCIND-IND
2025-Finals-G7-OKC-IND,close_game(35-65c),66.6,2025-06-17 14:23:34.424915+00:00,0.3500,KXNBAGAME-25JUN19OKCIND-IND,2025-06-17 14:24:40.981578+00:00,0.3500,KXNBAGAME-25JUN19OKCIND-IND
2025-Christmas-MIN-DEN,close_game(35-65c),66.6,2025-12-25 14:57:41.353654+00:00,0.5500,KXNBAGAME-25DEC25MINDEN-DEN,2025-12-25 14:58:47.915138+00:00,0.4700,KXNBAGAME-25DEC25MINDEN-MIN
2025-Christmas-MIN-DEN,close_game(35-65c),66.5,2025-12-25 04:34:27.829615+00:00,0.5700,KXNBAGAME-25DEC25MINDEN-DEN,2025-12-25 04:35:34.314404+00:00,0.4400,KXNBAGAME-25DEC25MINDEN-MIN
2026-Playoffs-GSW-LAC,close_game(35-65c),66.4,2026-04-13 18:37:47.166424+00:00,0.3600,KXNBAGAME-26APR15GSWLAC-GSW,2026-04-13 18:38:53.567852+00:00,0.3600,KXNBAGAME-26APR15GSWLAC-GSW
2025-Christmas-MIN-DEN,close_game(35-65c),66.4,2025-12-25 20:50:04.837327+00:00,0.5200,KXNBAGAME-25DEC25MINDEN-DEN,2025-12-25 20:51:11.205610+00:00,0.5200,KXNBAGAME-25DEC25MINDEN-DEN
2026-Playoffs-GSW-LAC,close_game(35-65c),66.4,2026-04-14 01:55:11.812379+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW,2026-04-14 01:56:18.176832+00:00,0.6500,KXNBAGAME-26APR15GSWLAC-LAC
2025-Christmas-MIN-DEN,close_game(35-65c),66.4,2025-12-24 22:52:12.154853+00:00,0.4300,KXNBAGAME-25DEC25MINDEN-MIN,2025-12-24 22:53:18.564545+00:00,0.5700,KXNBAGAME-25DEC25MINDEN-DEN
2026-Playoffs-GSW-LAC,close_game(35-65c),66.3,2026-04-14 23:18:05.457562+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW,2026-04-14 23:19:11.806349+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW
2026-Regular-DEN-OKC,close_game(35-65c),66.2,2026-02-26 22:58:54.625432+00:00,0.6400,KXNBAGAME-26FEB27DENOKC-OKC,2026-02-26 23:00:00.860335+00:00,0.3900,KXNBAGAME-26FEB27DENOKC-DEN
2026-Playoffs-GSW-LAC,close_game(35-65c),66.2,2026-04-14 17:12:37.955160+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW,2026-04-14 17:13:44.151378+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW
2025-Christmas-MIN-DEN,close_game(35-65c),66.2,2025-12-24 20:03:04.494244+00:00,0.4200,KXNBAGAME-25DEC25MINDEN-MIN,2025-12-24 20:04:10.707060+00:00,0.4200,KXNBAGAME-25DEC25MINDEN-MIN
2026-Playoffs-GSW-LAC,close_game(35-65c),66.2,2026-04-14 10:18:08.955429+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW,2026-04-14 10:19:15.204076+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW
2025-Christmas-MIN-DEN,close_game(35-65c),66.2,2025-12-25 12:36:55.808471+00:00,0.4600,KXNBAGAME-25DEC25MINDEN-MIN,2025-12-25 12:38:01.988002+00:00,0.4600,KXNBAGAME-25DEC25MINDEN-MIN
2026-Playoffs-GSW-LAC,close_game(35-65c),66.1,2026-04-13 21:46:14.143913+00:00,0.3600,KXNBAGAME-26APR15GSWLAC-GSW,2026-04-13 21:47:20.284195+00:00,0.3600,KXNBAGAME-26APR15GSWLAC-GSW
2026-Playoffs-GSW-LAC,close_game(35-65c),66.0,2026-04-15 00:14:43.139752+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW,2026-04-15 00:15:49.116360+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW
2026-Regular-DEN-OKC,close_game(35-65c),66.0,2026-02-26 07:13:02.342513+00:00,0.3900,KXNBAGAME-26FEB27DENOKC-DEN,2026-02-26 07:14:08.311384+00:00,0.6500,KXNBAGAME-26FEB27DENOKC-OKC
2025-Christmas-MIN-DEN,close_game(35-65c),66.0,2025-12-25 21:51:32.274334+00:00,0.4900,KXNBAGAME-25DEC25MINDEN-MIN,2025-12-25 21:52:38.294598+00:00,0.5300,KXNBAGAME-25DEC25MINDEN-DEN
2025-Finals-G7-OKC-IND,close_game(35-65c),66.0,2025-06-17 12:27:55.149003+00:00,0.3500,KXNBAGAME-25JUN19OKCIND-IND,2025-06-17 12:29:01.162240+00:00,0.3500,KXNBAGAME-25JUN19OKCIND-IND
2026-Playoffs-GSW-LAC,close_game(35-65c),66.0,2026-04-14 14:47:37.311955+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW,2026-04-14 14:48:43.285820+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW
2025-Finals-G7-OKC-IND,close_game(35-65c),65.9,2025-06-17 17:13:56.488245+00:00,0.3500,KXNBAGAME-25JUN19OKCIND-IND,2025-06-17 17:15:02.366279+00:00,0.6400,KXNBAGAME-25JUN19OKCIND-OKC
2026-Playoffs-GSW-LAC,close_game(35-65c),65.9,2026-04-14 17:59:48.385597+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW,2026-04-14 18:00:54.289091+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW
2026-Playoffs-GSW-LAC,close_game(35-65c),65.9,2026-04-14 13:49:04.093101+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW,2026-04-14 13:50:10.040852+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW
2025-Christmas-MIN-DEN,close_game(35-65c),65.8,2025-12-25 17:18:59.674014+00:00,0.5500,KXNBAGAME-25DEC25MINDEN-DEN,2025-12-25 17:20:05.491559+00:00,0.4700,KXNBAGAME-25DEC25MINDEN-MIN
2026-Playoffs-GSW-LAC,close_game(35-65c),65.8,2026-04-14 16:36:49.871448+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW,2026-04-14 16:37:55.626482+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW
2025-Christmas-MIN-DEN,close_game(35-65c),65.8,2025-12-24 18:31:57.819130+00:00,0.4200,KXNBAGAME-25DEC25MINDEN-MIN,2025-12-24 18:33:03.667484+00:00,0.4200,KXNBAGAME-25DEC25MINDEN-MIN
2025-Christmas-MIN-DEN,close_game(35-65c),65.7,2025-12-24 06:00:22.580827+00:00,0.6200,KXNBAGAME-25DEC25MINDEN-DEN,2025-12-24 06:01:28.281032+00:00,0.4000,KXNBAGAME-25DEC25MINDEN-MIN
2026-Playoffs-GSW-LAC,close_game(35-65c),65.7,2026-04-15 01:28:17.050452+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW,2026-04-15 01:29:22.769657+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW
2025-Christmas-MIN-DEN,close_game(35-65c),65.7,2025-12-25 13:21:33.734007+00:00,0.4700,KXNBAGAME-25DEC25MINDEN-MIN,2025-12-25 13:22:39.426703+00:00,0.5400,KXNBAGAME-25DEC25MINDEN-DEN
2026-Playoffs-GSW-LAC,close_game(35-65c),65.7,2026-04-15 02:38:58.749269+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW,2026-04-15 02:40:04.405021+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW
2025-Christmas-MIN-DEN,close_game(35-65c),65.7,2025-12-24 23:07:08.692345+00:00,0.4300,KXNBAGAME-25DEC25MINDEN-MIN,2025-12-24 23:08:14.438471+00:00,0.5700,KXNBAGAME-25DEC25MINDEN-DEN
2025-Finals-G7-OKC-IND,close_game(35-65c),65.6,2025-06-17 17:50:33.555120+00:00,0.3600,KXNBAGAME-25JUN19OKCIND-IND,2025-06-17 17:51:39.165805+00:00,0.6400,KXNBAGAME-25JUN19OKCIND-OKC
2025-Christmas-MIN-DEN,close_game(35-65c),65.6,2025-12-24 22:47:20.671339+00:00,0.5700,KXNBAGAME-25DEC25MINDEN-DEN,2025-12-24 22:48:26.289633+00:00,0.4300,KXNBAGAME-25DEC25MINDEN-MIN
2025-Finals-G7-OKC-IND,close_game(35-65c),65.6,2025-06-17 12:29:01.162240+00:00,0.3500,KXNBAGAME-25JUN19OKCIND-IND,2025-06-17 12:30:06.787409+00:00,0.3500,KXNBAGAME-25JUN19OKCIND-IND
2025-Christmas-MIN-DEN,close_game(35-65c),65.5,2025-12-24 18:07:54.555605+00:00,0.4200,KXNBAGAME-25DEC25MINDEN-MIN,2025-12-24 18:09:00.081676+00:00,0.6000,KXNBAGAME-25DEC25MINDEN-DEN
2026-Regular-DEN-OKC,close_game(35-65c),65.4,2026-02-26 14:51:52.069675+00:00,0.6400,KXNBAGAME-26FEB27DENOKC-OKC,2026-02-26 14:52:57.466478+00:00,0.4000,KXNBAGAME-26FEB27DENOKC-DEN
2025-Christmas-MIN-DEN,close_game(35-65c),65.4,2025-12-25 10:14:22.848527+00:00,0.4500,KXNBAGAME-25DEC25MINDEN-MIN,2025-12-25 10:15:28.263050+00:00,0.5400,KXNBAGAME-25DEC25MINDEN-DEN
2026-Playoffs-GSW-LAC,close_game(35-65c),65.4,2026-04-14 22:10:55.180234+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW,2026-04-14 22:12:00.599288+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW
2026-Playoffs-GSW-LAC,close_game(35-65c),65.3,2026-04-13 17:18:11.858000+00:00,0.3600,KXNBAGAME-26APR15GSWLAC-GSW,2026-04-13 17:19:17.125972+00:00,0.3600,KXNBAGAME-26APR15GSWLAC-GSW
2025-Finals-G7-OKC-IND,close_game(35-65c),65.3,2025-06-17 15:50:35.842838+00:00,0.3500,KXNBAGAME-25JUN19OKCIND-IND,2025-06-17 15:51:41.149784+00:00,0.6400,KXNBAGAME-25JUN19OKCIND-OKC
2026-Playoffs-GSW-LAC,close_game(35-65c),65.1,2026-04-14 01:25:46.030342+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW,2026-04-14 01:26:51.164048+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW
2026-Playoffs-GSW-LAC,close_game(35-65c),65.1,2026-04-14 21:44:00.873982+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW,2026-04-14 21:45:05.963176+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW
2025-Christmas-MIN-DEN,close_game(35-65c),65.1,2025-12-24 23:11:54.187111+00:00,0.5700,KXNBAGAME-25DEC25MINDEN-DEN,2025-12-24 23:12:59.324549+00:00,0.4300,KXNBAGAME-25DEC25MINDEN-MIN
2026-Playoffs-GSW-LAC,close_game(35-65c),65.1,2026-04-14 21:47:54.912374+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW,2026-04-14 21:48:59.973952+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW
2025-Finals-G7-OKC-IND,close_game(35-65c),65.1,2025-06-17 06:52:24.996248+00:00,0.6500,KXNBAGAME-25JUN19OKCIND-OKC,2025-06-17 06:53:30.106653+00:00,0.3500,KXNBAGAME-25JUN19OKCIND-IND
2025-Christmas-MIN-DEN,close_game(35-65c),65.1,2025-12-23 05:59:26.717024+00:00,0.6200,KXNBAGAME-25DEC25MINDEN-DEN,2025-12-23 06:00:31.776947+00:00,0.6200,KXNBAGAME-25DEC25MINDEN-DEN
2025-Christmas-MIN-DEN,close_game(35-65c),65.0,2025-12-24 05:22:55.787895+00:00,0.4000,KXNBAGAME-25DEC25MINDEN-MIN,2025-12-24 05:24:00.773411+00:00,0.4000,KXNBAGAME-25DEC25MINDEN-MIN
2025-Finals-G7-OKC-IND,close_game(35-65c),65.0,2025-06-17 05:54:05.806857+00:00,0.3500,KXNBAGAME-25JUN19OKCIND-IND,2025-06-17 05:55:10.828079+00:00,0.3500,KXNBAGAME-25JUN19OKCIND-IND
2025-Christmas-MIN-DEN,close_game(35-65c),65.0,2025-12-25 06:42:24.850467+00:00,0.5700,KXNBAGAME-25DEC25MINDEN-DEN,2025-12-25 06:43:29.831041+00:00,0.4500,KXNBAGAME-25DEC25MINDEN-MIN
2026-Regular-DEN-OKC,close_game(35-65c),65.0,2026-02-26 22:46:05.499391+00:00,0.6100,KXNBAGAME-26FEB27DENOKC-OKC,2026-02-26 22:47:10.519543+00:00,0.3900,KXNBAGAME-26FEB27DENOKC-DEN
2026-Regular-DEN-OKC,close_game(35-65c),64.9,2026-02-26 15:13:46.456401+00:00,0.6300,KXNBAGAME-26FEB27DENOKC-OKC,2026-02-26 15:14:51.332942+00:00,0.4000,KXNBAGAME-26FEB27DENOKC-DEN
2025-Christmas-MIN-DEN,close_game(35-65c),64.8,2025-12-24 07:14:26.364105+00:00,0.4100,KXNBAGAME-25DEC25MINDEN-MIN,2025-12-24 07:15:31.185168+00:00,0.6200,KXNBAGAME-25DEC25MINDEN-DEN
2025-Christmas-MIN-DEN,close_game(35-65c),64.8,2025-12-24 16:36:01.049311+00:00,0.4200,KXNBAGAME-25DEC25MINDEN-MIN,2025-12-24 16:37:05.864269+00:00,0.4200,KXNBAGAME-25DEC25MINDEN-MIN
2026-Playoffs-GSW-LAC,close_game(35-65c),64.8,2026-04-13 22:26:11.368813+00:00,0.6500,KXNBAGAME-26APR15GSWLAC-LAC,2026-04-13 22:27:16.165462+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW
2025-Christmas-MIN-DEN,close_game(35-65c),64.8,2025-12-24 20:45:07.791103+00:00,0.4300,KXNBAGAME-25DEC25MINDEN-MIN,2025-12-24 20:46:12.582446+00:00,0.5900,KXNBAGAME-25DEC25MINDEN-DEN
2026-Playoffs-GSW-LAC,close_game(35-65c),64.7,2026-04-13 18:27:08.301150+00:00,0.3600,KXNBAGAME-26APR15GSWLAC-GSW,2026-04-13 18:28:12.977383+00:00,0.3600,KXNBAGAME-26APR15GSWLAC-GSW
2026-Playoffs-GSW-LAC,close_game(35-65c),64.7,2026-04-15 01:52:03.884709+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW,2026-04-15 01:53:08.577636+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW
2026-Playoffs-GSW-LAC,close_game(35-65c),64.7,2026-04-14 02:04:43.656887+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW,2026-04-14 02:05:48.392929+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW
2026-Regular-DEN-OKC,close_game(35-65c),64.6,2026-02-26 20:14:26.898612+00:00,0.3900,KXNBAGAME-26FEB27DENOKC-DEN,2026-02-26 20:15:31.508460+00:00,0.3900,KXNBAGAME-26FEB27DENOKC-DEN
2026-Playoffs-GSW-LAC,close_game(35-65c),64.6,2026-04-15 13:33:58.701938+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW,2026-04-15 13:35:03.289399+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW
2026-Playoffs-GSW-LAC,close_game(35-65c),64.6,2026-04-15 13:37:39.443735+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW,2026-04-15 13:38:44.040160+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW
2025-Christmas-MIN-DEN,close_game(35-65c),64.6,2025-12-24 20:07:30.835945+00:00,0.5900,KXNBAGAME-25DEC25MINDEN-DEN,2025-12-24 20:08:35.441026+00:00,0.5900,KXNBAGAME-25DEC25MINDEN-DEN
2025-Christmas-MIN-DEN,close_game(35-65c),64.5,2025-12-24 20:33:14.342083+00:00,0.4300,KXNBAGAME-25DEC25MINDEN-MIN,2025-12-24 20:34:18.882752+00:00,0.5900,KXNBAGAME-25DEC25MINDEN-DEN
2026-Playoffs-GSW-LAC,close_game(35-65c),64.4,2026-04-13 20:09:20.286510+00:00,0.3600,KXNBAGAME-26APR15GSWLAC-GSW,2026-04-13 20:10:24.683133+00:00,0.3600,KXNBAGAME-26APR15GSWLAC-GSW
2025-Christmas-MIN-DEN,close_game(35-65c),64.4,2025-12-25 14:19:29.765772+00:00,0.4700,KXNBAGAME-25DEC25MINDEN-MIN,2025-12-25 14:20:34.184916+00:00,0.4700,KXNBAGAME-25DEC25MINDEN-MIN
2026-Playoffs-GSW-LAC,close_game(35-65c),64.2,2026-04-14 20:53:51.727383+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW,2026-04-14 20:54:55.908305+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW
2025-Christmas-MIN-DEN,close_game(35-65c),64.1,2025-12-25 14:40:13.885521+00:00,0.4700,KXNBAGAME-25DEC25MINDEN-MIN,2025-12-25 14:41:17.947469+00:00,0.4700,KXNBAGAME-25DEC25MINDEN-MIN
2025-Christmas-MIN-DEN,close_game(35-65c),64.1,2025-12-25 18:30:13.509420+00:00,0.5500,KXNBAGAME-25DEC25MINDEN-DEN,2025-12-25 18:31:17.609751+00:00,0.4700,KXNBAGAME-25DEC25MINDEN-MIN
2026-Regular-DEN-OKC,close_game(35-65c),64.1,2026-02-26 17:31:58.967113+00:00,0.4000,KXNBAGAME-26FEB27DENOKC-DEN,2026-02-26 17:33:03.104643+00:00,0.4000,KXNBAGAME-26FEB27DENOKC-DEN
2025-Christmas-MIN-DEN,close_game(35-65c),64.1,2025-12-24 21:35:26.681640+00:00,0.5700,KXNBAGAME-25DEC25MINDEN-DEN,2025-12-24 21:36:30.766577+00:00,0.4300,KXNBAGAME-25DEC25MINDEN-MIN
2025-Christmas-MIN-DEN,close_game(35-65c),64.1,2025-12-24 22:57:19.290902+00:00,0.4300,KXNBAGAME-25DEC25MINDEN-MIN,2025-12-24 22:58:23.440100+00:00,0.4300,KXNBAGAME-25DEC25MINDEN-MIN
2025-Finals-G7-OKC-IND,close_game(35-65c),64.0,2025-06-17 14:20:45.855339+00:00,0.6400,KXNBAGAME-25JUN19OKCIND-OKC,2025-06-17 14:21:49.857413+00:00,0.3500,KXNBAGAME-25JUN19OKCIND-IND
2025-Finals-G7-OKC-IND,close_game(35-65c),64.0,2025-06-17 06:27:14.530347+00:00,0.3500,KXNBAGAME-25JUN19OKCIND-IND,2025-06-17 06:28:18.508739+00:00,0.3500,KXNBAGAME-25JUN19OKCIND-IND
2025-Christmas-MIN-DEN,close_game(35-65c),63.9,2025-12-25 20:44:23.301401+00:00,0.4900,KXNBAGAME-25DEC25MINDEN-MIN,2025-12-25 20:45:27.162605+00:00,0.5200,KXNBAGAME-25DEC25MINDEN-DEN
2025-Christmas-MIN-DEN,close_game(35-65c),63.9,2025-12-25 17:15:13.894535+00:00,0.4700,KXNBAGAME-25DEC25MINDEN-MIN,2025-12-25 17:16:17.774220+00:00,0.5500,KXNBAGAME-25DEC25MINDEN-DEN
2025-Christmas-MIN-DEN,close_game(35-65c),63.9,2025-12-24 17:39:57.211154+00:00,0.4200,KXNBAGAME-25DEC25MINDEN-MIN,2025-12-24 17:41:01.096017+00:00,0.6000,KXNBAGAME-25DEC25MINDEN-DEN
2025-Finals-G7-OKC-IND,close_game(35-65c),63.9,2025-06-17 16:01:19.758609+00:00,0.3500,KXNBAGAME-25JUN19OKCIND-IND,2025-06-17 16:02:23.626717+00:00,0.3500,KXNBAGAME-25JUN19OKCIND-IND
